Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Huendae,sedan,4,2000,"69,628 SAR",2004,"47,448 SAR",90026000mts,17.72,2WD,premium,Dhahran,1,1,White,company,0
Toyoda,suv,4,2002,"93,139 SAR",2004,"74,280 SAR",71482000mts,10.4,2WD,standard,JED,3,1,Blue,individual,0
Fourd,sedan,4,2004,,2007,"44,656 SAR",50251,12.23,2WD,standard,Medina,7,3,Gray,individual,1
Fourd,sedan,4,1995,,2003,"21,568 SAR",79050000mts,5.77,4WD,standard,AdDhahran,3,3,Silver,individual,0
Geep,SEDAN,4,2003,"73,890 SAR",2011,"18,952 SAR",172340,4.15,2WD,standard,Makkah,4,1,Black,individual,0
JournalMotors,crossover,4,2003,"106,402 SAR",2012,"25,927 SAR",359921000mts,9.81,4WD,standard,DMM,4,2,Silver,individual,0
Honta,SEDAN,6,1995,"45,046 SAR",1998,"34,338 SAR",24869,17.44,2WD,standard,Riyadh,-5,1,Black,individual,0
JournalMotors,SEDAN,6,2003,"73,890 SAR",2006,"41,696 SAR",28761,5.13,2WD,standard,Makkah,-5,2,Gray,company,0
Wolksvagon,suv,8,2007,"143,967 SAR",2012,"85,877 SAR",214029,4.55,2WD,premium,Riyadh,-2,2,Gray,individual,1
Shevy,sedan,4,1998,"112,434 SAR",2005,"53,406 SAR",42324,6.77,4WD,premium,Jeddah,-3,2,White,individual,0
Toyoda,crossover,4,2000,"85,942 SAR",2005,"46,253 SAR",101585000mts,12.96,4WD,standard,Dammam,-3,2,Blue,company,0
BeEmW,SEDAN,4,2008,"81,581 SAR",2010,"48,372 SAR",90287,4.51,2WD,standard,JED,11,2,Silver,individual,0
BeEmW,suv,4,2005,"138,376 SAR",2008,"91,099 SAR",18095,2.59,4WD,standard,Dammam,3,2,Gray,individual,1
Toyoda,sedan,8,2005,"79,072 SAR",2008,"57,014 SAR",114594,10.65,4WD,standard,DMM,1,2,Red,individual,0
Mercetes,suv,8,2003,,2005,"76,864 SAR",45648,3.63,2WD,standard,Jeddah,1,1,Gray,individual,0
Honta,CROSSOVER,4,2008,,2013,"54,293 SAR",251609,15.49,4WD,premium,Mecca,9,4,Red,individual,0
Huendae,sedan,4,2001,"71,021 SAR",2004,"54,139 SAR",23949,18.54,2WD,premium,Riyadh,3,2,Black,individual,0
Toyoda,suv,6,2008,"125,868 SAR",2010,"95,099 SAR",35017,11.54,4WD,standard,Madinah,-3,2,Red,individual,0
Toyoda,suv,4,2007,"123,400 SAR",2011,"75,354 SAR",39105,8.67,4WD,standard,Dhahran,-5,2,Blue,individual,0
Fourd,suv,4,2002,"130,395 SAR",2003,"84,730 SAR",42157,6.94,4WD,standard,DMM,12,1,Silver,company,0
Fourd,CROSSOVER,4,1999,"98,299 SAR",2001,"71,578 SAR",38493000mts,4.62,4WD,standard,Riyadh,1,1,Black,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2008,"36,501 SAR",59285000mts,3.75,2WD,standard,Riyadh,0,2,Black,individual,0
Shevy,sedan,8,2008,"137,056 SAR",2013,"57,888 SAR",229538000mts,4.85,4WD,premium,Dhahran,4,2,Blue,individual,0
Fourd,SUV,8,2004,,2006,"82,321 SAR",15082,4.17,2WD,standard,JED,2,2,Black,individual,1
Shevy,sedan,6,2002,"72,441 SAR",2006,"38,573 SAR",188055000mts,5.67,2WD,standard,Mecca,3,3,Black,company,0
Honta,suv,4,1994,,2002,"22,953 SAR",152036,15.57,2WD,standard,Riyadh,-2,2,Gray,individual,0
Fourd,crossover,4,2005,"92,251 SAR",2007,"60,457 SAR",38602000mts,7.9,2WD,standard,Riyadh,4,1,Gray,individual,1
Huendae,crossover,6,2003,"76,001 SAR",2010,"37,705 SAR",65798,14.8,4WD,standard,Riyadh,-3,2,Silver,company,1
Shevy,SEDAN,4,2006,"94,096 SAR",2008,"65,255 SAR",14078,7.72,4WD,standard,Riyadh,1,1,White,individual,0
Toyoda,SUV,8,2006,,2010,"61,409 SAR",166713,8.61,2WD,standard,Makkah,7,3,Red,company,1
JournalMotors,suv,8,1995,"94,597 SAR",2001,"40,440 SAR",48570,3.96,2WD,standard,Dammam,6,3,Blue,individual,0
Honta,crossover,6,2003,,2009,"32,917 SAR",75607000mts,17.01,2WD,standard,Makkah,10,2,White,individual,0
JournalMotors,sedan,8,2005,,2010,"50,243 SAR",78065,5.09,2WD,premium,Riyadh,6,1,Silver,individual,1
Nesshan,crossover,4,1997,,2003,"38,973 SAR",129140,19.34,4WD,standard,Riyadh,-2,3,Blue,company,0
Toyoda,sedan,6,1997,"56,239 SAR",2001,"34,342 SAR",96947,12.9,2WD,standard,Madinah,-3,2,Silver,individual,0
Huendae,suv,4,2000,"104,443 SAR",2001,"86,854 SAR",8506,15.31,2WD,premium,Jeddah,-2,2,Silver,individual,0
Shevy,sedan,4,2004,,2007,"42,530 SAR",67776,3.88,2WD,standard,Makkah,-2,2,Blue,individual,0
Shevy,suv,8,2002,"108,662 SAR",2003,"78,041 SAR",18108,3.03,2WD,standard,Makkah,-5,3,Gray,individual,1
Shevy,suv,4,1999,,2003,"61,983 SAR",81551,7.52,4WD,standard,Dammam,5,2,Gray,individual,0
Shevy,suv,4,2001,"106,532 SAR",2005,"53,605 SAR",145737,8.08,2WD,standard,AdDhahran,9,1,Silver,individual,1
JournalMotors,CROSSOVER,4,2006,,2006,"57,925 SAR",1363,6.27,2WD,standard,Dhahran,10,1,Black,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2005,"47,690 SAR",133083,12.95,2WD,standard,Makkah,6,2,Silver,individual,1
Toyoda,suv,4,2007,,2010,"70,245 SAR",67170000mts,10.47,2WD,standard,Jeddah,7,2,Silver,individual,0
Honta,sedan,4,2000,"49,734 SAR",2004,"32,027 SAR",49407,27.97,2WD,standard,Dhahran,7,2,Blue,company,1
Shevy,crossover,4,2008,"137,056 SAR",2009,"93,746 SAR",20198000mts,8.31,2WD,premium,Dammam,12,2,Blue,individual,0
Huendae,suv,4,2007,"85,694 SAR",2010,"62,355 SAR",48342,13.96,2WD,standard,Riyadh,-2,2,Red,individual,1
Toyoda,CROSSOVER,8,1999,,2005,"36,335 SAR",97919,8.34,2WD,standard,DMM,-2,2,Silver,company,0
Honta,crossover,4,2003,"76,001 SAR",2005,"63,920 SAR",80720,22.32,4WD,standard,Madinah,3,1,Black,individual,1
JournalMotors,sedan,6,2007,"79,981 SAR",2015,"21,540 SAR",144140000mts,5.02,2WD,standard,Riyadh,-5,2,Black,individual,1
Geep,SEDAN,4,1992,,2000,"25,608 SAR",156446,6.1,4WD,premium,DMM,-2,2,White,individual,0
Shevy,suv,4,2005,"115,313 SAR",2012,"49,296 SAR",362128,4.48,2WD,standard,Madinah,3,2,Blue,individual,0
Fourd,SEDAN,4,1995,"63,065 SAR",1998,"39,541 SAR",59494,5.38,2WD,standard,Medina,3,1,Black,individual,0
JournalMotors,crossover,6,1994,"74,194 SAR",2000,"31,717 SAR",125717,5.35,2WD,standard,Riyadh,-5,1,Black,company,0
JournalMotors,sedan,4,2000,"97,480 SAR",2007,"39,589 SAR",249576000mts,7.32,2WD,premium,Riyadh,6,2,Silver,individual,0
Shevy,suv,6,1997,"98,419 SAR",2002,"43,757 SAR",91414,4.46,2WD,standard,Dhahran,-2,3,Silver,individual,0
Fourd,SEDAN,4,1996,,2003,"27,430 SAR",119127000mts,6.81,2WD,standard,Riyadh,9,4,White,individual,1
JournalMotors,CROSSOVER,4,2007,"134,369 SAR",2011,"71,171 SAR",37809,6.22,2WD,premium,JED,7,1,Silver,individual,1
Fourd,SEDAN,8,1997,,2001,"33,097 SAR",67321000mts,3.27,2WD,standard,Makkah,6,2,Black,company,0
Nesshan,sedan,4,2006,"56,009 SAR",2011,"31,788 SAR",103432,21.79,2WD,standard,Madinah,12,3,Black,individual,1
Shevy,suv,4,1995,"113,517 SAR",2003,"30,572 SAR",160873,7.65,4WD,standard,JED,-2,1,Gray,individual,1
Huendae,sedan,4,1996,"77,191 SAR",2000,"44,974 SAR",162733,21.16,4WD,premium,Dhahran,8,2,Black,individual,0
Toyoda,sedan,8,1998,"57,364 SAR",2001,"39,185 SAR",41554,13.03,2WD,standard,DMM,5,3,Black,individual,0
Huendae,suv,4,2008,,2011,"71,961 SAR",67702,15.84,4WD,standard,AdDhahran,-5,1,Silver,individual,0
Masda,sedan,4,2000,"49,734 SAR",2004,"29,115 SAR",75579,8.49,2WD,standard,Jeddah,4,3,Red,individual,1
Toyoda,CROSSOVER,4,2003,"91,202 SAR",2008,"46,385 SAR",252734,12.23,4WD,standard,RYD,12,2,Silver,individual,1
Toyoda,SUV,4,1999,,2005,"60,407 SAR",226543000mts,7.96,2WD,premium,Madinah,5,2,Gray,individual,0
Fourd,suv,4,2000,"104,443 SAR",2004,"52,554 SAR",198714,6.38,2WD,standard,DMM,6,2,Black,company,1
Honta,sedan,6,2004,,2010,"35,255 SAR",64495000mts,21.31,4WD,standard,Jeddah,12,2,Black,individual,1
Masda,CROSSOVER,8,1999,"58,511 SAR",2007,"16,587 SAR",104489,10.74,2WD,standard,Dhahran,5,1,Silver,company,0
Mercetes,sedan,6,2004,"75,368 SAR",2009,"35,184 SAR",38901,8.31,2WD,standard,Dhahran,11,2,Silver,individual,1
Huendae,suv,4,1993,,1998,"36,382 SAR",197598,12.93,4WD,standard,AdDhahran,-2,3,Black,individual,0
Shevy,crossover,4,2007,"95,978 SAR",2012,"45,042 SAR",212256000mts,4.11,2WD,standard,Riyadh,3,3,White,individual,0
Masda,suv,4,2004,"80,752 SAR",2009,"41,665 SAR",55224000mts,12.16,2WD,standard,Riyadh,5,2,Blue,individual,1
Honta,sedan,4,2005,,2009,"33,677 SAR",71295,22.25,2WD,standard,Dammam,9,2,Red,individual,0
Shevy,CROSSOVER,6,2002,"104,316 SAR",2008,"49,550 SAR",44016000mts,5.07,4WD,standard,Dhahran,1,2,White,company,0
Nesshan,sedan,6,2005,"54,911 SAR",2014,"14,788 SAR",389906000mts,8.6,2WD,standard,Dhahran,-5,1,Black,individual,0
Huendae,suv,4,1996,"115,787 SAR",1998,"87,863 SAR",36390,17.06,4WD,premium,Riyadh,14,2,Gray,individual,0
BeEmW,sedan,8,2000,"69,628 SAR",2007,"29,765 SAR",155430000mts,5.17,2WD,standard,Dammam,4,3,Red,company,0
Huendae,crossover,4,2005,,2013,"20,548 SAR",81494,18.33,2WD,standard,Dhahran,-2,2,Gray,individual,0
Wolksvagon,SUV,4,2003,"114,002 SAR",2008,"61,355 SAR",89737000mts,6.97,4WD,standard,Mecca,10,2,Black,individual,0
Fourd,suv,8,2004,,2005,"92,793 SAR",10816,3.21,4WD,standard,Madinah,6,1,Red,individual,0
Honta,suv,4,1999,,2003,"42,817 SAR",43735,8.34,2WD,standard,Jeddah,6,3,Gray,individual,1
JournalMotors,SUV,4,2004,"113,052 SAR",2008,"59,880 SAR",72136,5.03,2WD,standard,Riyadh,6,3,Gray,individual,1
Huendae,suv,4,2001,,2004,"59,799 SAR",61520,12.73,4WD,standard,Riyadh,13,2,White,individual,1
Fourd,sedan,4,2000,"69,628 SAR",2004,"40,977 SAR",87542000mts,6.09,2WD,standard,Dhahran,3,2,Gray,company,1
Masda,sedan,4,1996,"55,136 SAR",1998,"39,747 SAR",72399,17.22,4WD,standard,AdDhahran,5,2,Silver,individual,0
JournalMotors,sedan,4,2008,,2011,"64,450 SAR",28466000mts,8.6,2WD,premium,Riyadh,9,3,White,individual,0
Nesshan,SEDAN,4,1995,"45,046 SAR",1999,"26,245 SAR",68305000mts,20.86,2WD,standard,Dammam,-5,4,Silver,individual,0
Toyoda,CROSSOVER,8,2008,"83,912 SAR",2010,"60,229 SAR",94779,8.74,2WD,standard,JED,7,2,Black,individual,0
Masda,sedan,8,1997,"78,735 SAR",1999,"54,315 SAR",45018,8.6,4WD,premium,AdDhahran,9,2,Blue,individual,0
JournalMotors,CROSSOVER,8,2006,,2010,"47,466 SAR",46923,4.03,2WD,standard,JED,11,2,White,individual,0
Huendae,CROSSOVER,4,2001,,2004,"55,546 SAR",56726000mts,17.36,4WD,standard,Madinah,2,4,Black,individual,1
Huendae,sedan,4,2000,"59,681 SAR",2003,"35,361 SAR",131052000mts,12.66,4WD,standard,Dhahran,7,1,Black,individual,0
JournalMotors,sedan,4,2007,"79,981 SAR",2013,"34,191 SAR",40649,6.87,2WD,standard,Dhahran,8,1,Black,individual,0
Shevy,suv,4,2003,"110,836 SAR",2006,"59,417 SAR",149743,8.01,2WD,standard,Dhahran,-5,1,Gray,individual,0
Honta,sedan,6,2003,"52,779 SAR",2009,"24,938 SAR",128513000mts,14.27,2WD,standard,Jeddah,-2,3,White,company,0
Huendae,suv,4,1995,"67,569 SAR",1997,"48,943 SAR",44217,11.4,2WD,standard,Makkah,8,2,Gray,individual,1
Shevy,crossover,4,2006,"94,096 SAR",2015,"22,928 SAR",395943,4.2,2WD,standard,Jeddah,13,2,Blue,individual,0
Geep,sedan,6,2002,,2007,"32,207 SAR",45761,7.04,2WD,standard,Riyadh,4,2,Gray,individual,0
Nesshan,SUV,6,2007,,2011,"55,184 SAR",65794000mts,15.06,2WD,standard,AdDhahran,6,1,Black,individual,1
JournalMotors,crossover,6,2005,"92,251 SAR",2005,"63,099 SAR",946,8.01,2WD,standard,Medina,1,2,Silver,individual,0
Nesshan,crossover,4,2003,"63,334 SAR",2004,"47,401 SAR",52515000mts,19.34,2WD,standard,Makkah,-2,2,Gray,individual,0
Huendae,suv,8,2004,"80,752 SAR",2012,"24,037 SAR",87075000mts,7.69,2WD,standard,JED,4,1,Blue,individual,1
Toyoda,crossover,4,2000,"71,618 SAR",2003,"51,368 SAR",30121,12.77,2WD,standard,Makkah,4,2,Black,individual,1
Honta,suv,4,2001,"76,094 SAR",2006,"35,522 SAR",187604,12.85,2WD,standard,Makkah,4,2,Gray,individual,0
Geep,crossover,4,2004,"108,530 SAR",2009,"50,665 SAR",92979,6.96,4WD,standard,Mecca,-5,2,White,individual,1
JournalMotors,suv,8,2006,,2007,"96,542 SAR",21374,3.2,4WD,standard,Makkah,-5,3,Blue,individual,0
Huendae,sedan,6,2002,,2009,"25,549 SAR",147408,18.62,2WD,standard,Dhahran,-3,4,Black,individual,0
Honta,SUV,4,1994,"66,244 SAR",2002,"17,841 SAR",300979,10.26,2WD,standard,Madinah,9,1,Brown,individual,0
JournalMotors,sedan,4,2008,"81,581 SAR",2009,"62,001 SAR",9163,9.21,2WD,standard,Jeddah,3,2,Gray,company,0
Huendae,SEDAN,4,2002,"51,744 SAR",2008,"26,893 SAR",141493,26.9,2WD,standard,Riyadh,5,3,Black,individual,0
Honta,sedan,4,2005,"54,911 SAR",2013,"17,296 SAR",79155,13.82,2WD,standard,Jeddah,-2,1,Silver,company,0
BeEmW,suv,6,1997,"98,419 SAR",2002,"41,465 SAR",163264,4.06,2WD,standard,Madinah,-5,4,Red,individual,1
Honta,crossover,8,1994,"52,995 SAR",2000,"27,822 SAR",66791000mts,8.92,2WD,standard,Medina,1,2,Black,individual,0
Fourd,suv,6,2002,"108,662 SAR",2007,"48,311 SAR",93627,4.68,2WD,standard,Riyadh,-3,2,Red,individual,0
Fourd,SUV,4,2001,"127,838 SAR",2009,"34,429 SAR",183212,7.49,4WD,standard,Makkah,9,2,Silver,individual,1
Shevy,sedan,8,1998,"66,925 SAR",2003,"29,754 SAR",69080,6.7,2WD,standard,Medina,-3,3,Gray,individual,0
Toyoda,sedan,6,2008,"83,912 SAR",2013,"45,161 SAR",101103,12.44,4WD,standard,AdDhahran,-5,3,White,individual,0
Masda,crossover,4,2002,"86,930 SAR",2005,"57,230 SAR",54823000mts,11.52,2WD,premium,Dammam,-3,4,Black,individual,0
Shevy,suv,4,1995,"113,517 SAR",2002,"53,920 SAR",144426,6.92,4WD,standard,Mecca,3,3,White,individual,0
Huendae,crossover,4,2005,"92,251 SAR",2010,"49,865 SAR",49061,15.2,2WD,premium,Dhahran,6,2,Black,individual,0
Honta,crossover,4,1999,"70,214 SAR",2003,"40,909 SAR",168680000mts,16.63,4WD,standard,Dhahran,7,1,Red,individual,0
Shevy,crossover,6,2007,"134,369 SAR",2012,"59,740 SAR",95876,7.01,2WD,premium,Madinah,11,2,White,individual,0
Fourd,suv,4,2003,,2010,"47,382 SAR",72461000mts,3.92,2WD,standard,Medina,8,2,Black,individual,0
Toyoda,suv,6,1991,"74,908 SAR",1994,"56,855 SAR",53804,10.91,2WD,standard,Dammam,3,3,White,company,0
Geep,suv,8,2009,,2014,"55,494 SAR",109788,3.73,2WD,standard,Makkah,8,2,Gray,individual,0
Wolksvagon,suv,4,2003,"133,003 SAR",2006,"90,854 SAR",60120000mts,13.41,2WD,premium,Jeddah,4,3,Red,company,0
Toyoda,SUV,4,2004,,2010,"60,176 SAR",138872000mts,6.61,4WD,standard,Madinah,7,1,Black,individual,0
Masda,suv,4,2000,"104,443 SAR",2008,"32,899 SAR",152271,7.41,2WD,premium,Jeddah,2,1,Gray,individual,0
Shevy,suv,8,2000,,2004,"55,613 SAR",85912,2.83,2WD,standard,Dammam,-3,4,White,company,0
Huendae,SUV,8,1993,"64,945 SAR",1997,"36,119 SAR",132544,11.95,2WD,standard,Riyadh,-5,2,Gray,individual,1
Huendae,suv,6,2006,"84,014 SAR",2012,"39,696 SAR",73406,11.14,2WD,standard,Dhahran,7,3,White,individual,0
Wolksvagon,crossover,4,1995,"90,813 SAR",2001,"49,606 SAR",245644000mts,9.98,2WD,premium,Mecca,0,2,Silver,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2009,"51,638 SAR",74300,18.79,2WD,standard,Dammam,3,2,Red,company,1
Toyoda,sedan,4,2000,"71,618 SAR",2003,"59,793 SAR",20779,17.11,4WD,standard,Mecca,2,3,Red,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",2002,"29,659 SAR",315242,17.48,2WD,standard,Jeddah,7,2,White,individual,1
Shevy,SUV,4,1993,"90,924 SAR",1996,"48,742 SAR",117622,4.74,2WD,standard,Medina,4,2,Black,individual,0
Nesshan,SUV,8,2006,,2014,"33,345 SAR",129820000mts,9.34,2WD,premium,AdDhahran,4,3,Brown,individual,0
JournalMotors,suv,4,1995,"113,517 SAR",2000,"50,469 SAR",41595000mts,5.58,4WD,standard,Makkah,-3,2,Silver,individual,0
Toyoda,SEDAN,8,2002,"62,093 SAR",2007,"33,418 SAR",116179000mts,7.21,2WD,standard,Makkah,-2,1,Black,individual,0
Geep,sedan,6,1994,,2000,"27,753 SAR",41005,9.85,2WD,standard,Madinah,11,1,Red,individual,1
JournalMotors,SEDAN,4,1999,,2002,"36,594 SAR",61459000mts,5.63,2WD,standard,Riyadh,-3,4,Black,individual,0
Geep,SUV,8,2002,"108,662 SAR",2008,"48,775 SAR",129576000mts,3.71,2WD,standard,Dammam,8,2,Black,company,1
Toyoda,SUV,8,2007,"102,833 SAR",2012,"55,344 SAR",43941,4.04,2WD,standard,Dammam,7,3,Gray,company,0
Huendae,suv,4,1999,"73,139 SAR",2002,"43,335 SAR",67239,8.98,2WD,standard,Makkah,-3,4,White,individual,0
JournalMotors,suv,4,2003,"133,003 SAR",2005,"83,013 SAR",19162,4.37,4WD,standard,Dammam,5,1,Black,company,0
Toyoda,suv,8,2002,"111,767 SAR",2005,"76,348 SAR",25878,6.93,4WD,standard,Jeddah,10,1,Blue,individual,0
Honta,suv,8,2001,"91,313 SAR",2005,"48,365 SAR",164924,8.24,4WD,standard,Dammam,6,3,Black,individual,0
Toyoda,sedan,6,2004,"64,601 SAR",2006,"48,809 SAR",11404,13.7,2WD,standard,Jeddah,11,2,Black,individual,0
Nesshan,CROSSOVER,4,2008,"69,926 SAR",2013,"34,018 SAR",250064000mts,19.13,2WD,standard,Riyadh,8,2,Gray,individual,0
Mercetes,CROSSOVER,6,2006,"94,096 SAR",2012,"40,125 SAR",242398,6.46,2WD,standard,Dammam,7,2,Gray,individual,1
JournalMotors,sedan,4,1995,"63,065 SAR",1999,"31,813 SAR",79956000mts,9.41,2WD,standard,Dhahran,8,2,Brown,individual,0
Toyoda,suv,4,2004,"96,902 SAR",2011,"47,639 SAR",348272,10.45,2WD,standard,Madinah,7,3,Red,company,0
Nesshan,suv,4,2004,"80,752 SAR",2011,"41,970 SAR",62036,16.74,2WD,standard,Riyadh,-3,2,Black,individual,0
Masda,sedan,4,2001,,2006,"27,421 SAR",93607000mts,21.65,2WD,standard,Dhahran,7,3,Black,individual,0
Fourd,suv,4,2007,"167,961 SAR",2014,"71,803 SAR",67760,5.96,2WD,premium,Madinah,11,2,Blue,individual,0
JournalMotors,crossover,6,2002,,2008,"54,918 SAR",290656,3.55,2WD,premium,AdDhahran,-2,1,Gray,individual,0
Shevy,sedan,4,2004,"105,516 SAR",2006,"62,564 SAR",97114,4.85,2WD,premium,Makkah,11,3,Red,company,0
Toyoda,suv,8,2000,,2008,"30,885 SAR",158675,5.08,2WD,standard,DMM,3,1,Blue,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2009,"33,508 SAR",98189,5.0,2WD,standard,Jeddah,6,3,Gray,individual,0
Toyoda,suv,6,1998,,1998,"64,121 SAR",993,8.55,2WD,standard,Riyadh,6,2,Black,company,0
Fourd,SEDAN,4,1994,"61,828 SAR",2001,"26,431 SAR",143493,9.5,2WD,standard,Dammam,8,2,Black,company,0
Nesshan,crossover,8,2001,"73,050 SAR",2007,"36,241 SAR",61840000mts,10.19,4WD,standard,RYD,12,2,White,individual,1
Shevy,suv,4,1999,"102,395 SAR",2005,"43,773 SAR",116993000mts,5.22,2WD,standard,Dammam,4,1,Black,individual,0
Honta,suv,4,2000,,2008,"39,479 SAR",85682,7.28,4WD,premium,Mecca,1,3,White,individual,0
Huendae,crossover,4,1997,"67,487 SAR",2000,"51,445 SAR",53242,15.08,4WD,standard,Dhahran,-2,3,Black,individual,0
Fourd,suv,8,1996,"96,489 SAR",1998,"60,223 SAR",34704000mts,2.8,2WD,standard,Jeddah,-2,1,Red,individual,0
Shevy,sedan,6,1999,"81,916 SAR",2003,"41,219 SAR",73430,5.16,4WD,standard,Dammam,6,4,White,individual,1
Nesshan,sedan,4,1998,"47,803 SAR",2001,"31,156 SAR",144275,24.72,2WD,standard,Makkah,8,2,Gray,company,0
Honta,suv,4,2006,"84,014 SAR",2009,"52,399 SAR",66651,13.19,2WD,standard,AdDhahran,-2,2,Blue,individual,0
Fourd,sedan,4,2001,"71,021 SAR",2007,"30,361 SAR",66931,6.6,2WD,standard,Jeddah,6,2,Gray,company,0
Honta,CROSSOVER,4,2002,"62,093 SAR",2004,"42,727 SAR",92933,14.85,2WD,standard,Dhahran,7,1,Blue,company,1
Masda,sedan,6,2006,"56,009 SAR",2010,"34,610 SAR",28975,11.23,2WD,standard,Jeddah,-2,4,Red,individual,1
Fourd,SEDAN,4,2007,,2011,"40,346 SAR",36372,7.4,2WD,standard,Makkah,9,3,Black,individual,0
Shevy,SEDAN,8,1994,"61,828 SAR",1996,"38,589 SAR",41183,5.26,2WD,standard,Dhahran,9,3,White,company,0
Honta,suv,6,2006,"84,014 SAR",2013,"37,711 SAR",291406,7.31,2WD,standard,Mecca,8,2,White,company,0
Nesshan,crossover,4,2003,"88,668 SAR",2006,"67,591 SAR",57821000mts,17.21,2WD,premium,Riyadh,-2,2,Blue,individual,0
Nesshan,sedan,4,1999,"68,263 SAR",2000,"51,606 SAR",6259,14.05,2WD,premium,DMM,7,1,Gray,company,0
Shevy,SEDAN,6,2001,"99,430 SAR",2006,"39,785 SAR",250296,5.81,2WD,premium,Madinah,6,1,Red,individual,0
Masda,SEDAN,8,2000,"59,681 SAR",2004,"31,611 SAR",167856,9.25,4WD,standard,DMM,9,3,Gray,individual,0
Honta,sedan,4,2000,,2003,"40,842 SAR",114618,23.2,4WD,standard,Makkah,-3,2,Gray,company,1
BeEmW,CROSSOVER,4,2007,,2009,"56,909 SAR",76860,7.09,2WD,standard,Jeddah,13,2,Black,company,0
Fourd,sedan,4,2002,"72,441 SAR",2010,"17,559 SAR",422951,5.87,2WD,standard,Madinah,5,3,White,company,1
Shevy,SUV,4,1998,"120,465 SAR",1998,"73,972 SAR",856,3.53,4WD,standard,Mecca,8,4,Blue,individual,1
Masda,crossover,4,2003,"63,334 SAR",2010,"31,421 SAR",129368,9.18,2WD,standard,Dhahran,9,3,Black,individual,1
Masda,sedan,4,2006,,2013,"34,932 SAR",64514,17.51,4WD,standard,Riyadh,-2,3,Silver,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2009,"21,946 SAR",353083,19.7,2WD,standard,Makkah,3,2,White,company,0
Shevy,crossover,8,2000,,2002,"62,580 SAR",17013,2.21,4WD,standard,AdDhahran,7,2,Gray,company,0
Geep,suv,4,1995,,1998,"53,381 SAR",63482,2.58,2WD,standard,DMM,13,1,Blue,individual,0
Mercetes,suv,8,2002,"108,662 SAR",2008,"44,130 SAR",241746,3.88,2WD,standard,Madinah,11,2,Blue,individual,0
Fourd,crossover,6,2003,"88,668 SAR",2006,"55,594 SAR",30657,6.19,2WD,standard,Jeddah,3,2,Red,individual,0
Toyoda,SUV,4,2004,,2012,"36,774 SAR",144981000mts,15.81,2WD,standard,Dammam,-3,2,White,company,0
JournalMotors,sedan,4,2004,,2007,"56,565 SAR",54171000mts,6.94,4WD,standard,Madinah,-2,4,Gray,individual,1
Geep,CROSSOVER,4,2009,"99,855 SAR",2016,"42,688 SAR",155724,6.21,2WD,standard,Riyadh,6,3,Black,individual,0
Shevy,SEDAN,4,2000,"69,628 SAR",2005,"34,396 SAR",40706000mts,8.21,2WD,standard,Jeddah,1,2,Black,individual,0
Mercetes,sedan,4,2004,,2010,"30,608 SAR",258992,11.27,2WD,standard,Jeddah,5,1,Black,company,0
JournalMotors,suv,4,2003,"133,003 SAR",2012,"37,905 SAR",60288,4.46,4WD,standard,Medina,1,3,Blue,individual,0
Shevy,suv,8,1994,"92,742 SAR",1997,"52,334 SAR",62969,2.25,2WD,standard,Medina,-5,2,Gray,individual,0
Shevy,SEDAN,4,2005,"76,875 SAR",2007,"47,861 SAR",45439,6.4,2WD,standard,Dammam,-5,4,Black,individual,1
JournalMotors,SUV,4,2004,,2009,"50,137 SAR",249150,5.98,2WD,standard,Dhahran,9,1,Black,individual,1
Toyoda,sedan,6,2001,,2008,"36,385 SAR",151413,19.3,2WD,standard,Dhahran,-3,1,Black,company,1
BeEmW,SUV,4,2005,"115,313 SAR",2010,"54,116 SAR",115811000mts,6.24,2WD,standard,Medina,1,4,Silver,individual,0
Fourd,SEDAN,4,1999,"81,916 SAR",2000,"59,143 SAR",35758,6.11,4WD,standard,Dhahran,3,1,Gray,individual,0
Toyoda,SUV,4,1991,,1996,"42,331 SAR",53140,14.85,2WD,standard,Medina,6,2,White,individual,1
Masda,sedan,8,2001,"71,021 SAR",2003,"51,443 SAR",14126000mts,10.6,2WD,premium,Jeddah,6,2,Black,individual,1
Geep,sedan,4,2005,"76,875 SAR",2010,"32,469 SAR",185706,6.53,2WD,standard,Riyadh,-3,2,Red,individual,0
Masda,SEDAN,6,1997,"46,866 SAR",2005,"13,950 SAR",163357000mts,9.62,2WD,standard,Riyadh,-3,1,Blue,individual,1
Nesshan,crossover,4,2004,"90,442 SAR",2006,"62,235 SAR",89208000mts,13.97,2WD,premium,AdDhahran,4,2,Silver,individual,1
JournalMotors,suv,4,2005,,2006,"74,930 SAR",33397000mts,5.69,2WD,standard,Jeddah,8,3,Black,individual,0
Shevy,SUV,8,2004,"113,052 SAR",2012,"30,608 SAR",374683,3.06,2WD,standard,Mecca,0,3,Black,individual,0
