Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Masda,suv,4,1999,"73,139 SAR",2002,"50,685 SAR",62413,12.94,2WD,standard,Riyadh,0,3,Blue,company,0
Shevy,suv,4,2006,"117,620 SAR",2011,"52,293 SAR",89179,4.97,2WD,standard,Dhahran,8,1,White,individual,0
Masda,crossover,4,2004,"64,601 SAR",2007,"44,768 SAR",30558,7.77,2WD,standard,Makkah,2,3,Red,individual,0
Honta,crossover,4,1999,"58,511 SAR",2001,"49,333 SAR",39371,23.45,2WD,standard,Madinah,3,2,Gray,company,0
BeEmW,suv,4,2000,"104,443 SAR",2008,"25,450 SAR",319181,7.01,2WD,standard,Riyadh,14,3,White,individual,0
Honta,sedan,6,1996,"64,326 SAR",2000,"35,864 SAR",80882,10.31,2WD,premium,Jeddah,8,2,Silver,individual,0
JournalMotors,suv,4,1995,"113,517 SAR",2001,"48,407 SAR",202625,8.41,4WD,standard,Dhahran,8,2,White,individual,1
JournalMotors,sedan,4,2006,"78,413 SAR",2014,"20,112 SAR",162164,6.94,2WD,standard,Jeddah,11,1,White,individual,0
Huendae,crossover,4,2005,"92,251 SAR",2006,"76,715 SAR",17282,18.97,2WD,premium,Madinah,4,1,Blue,individual,0
Nesshan,suv,4,2003,"95,002 SAR",2008,"46,217 SAR",269737,19.66,4WD,standard,Jeddah,6,1,Gray,individual,0
Fourd,sedan,8,2000,"69,628 SAR",2001,"47,625 SAR",9648,2.61,2WD,standard,Dammam,5,1,Gray,individual,0
Masda,suv,8,2005,"82,367 SAR",2007,"63,134 SAR",32015,4.96,2WD,standard,Riyadh,3,2,Black,individual,0
JournalMotors,suv,8,2001,"127,838 SAR",2008,"63,759 SAR",138230,2.72,4WD,standard,Makkah,1,2,Red,individual,1
JournalMotors,suv,4,2003,"133,003 SAR",2009,"54,015 SAR",195478,6.4,4WD,standard,Dammam,7,2,Black,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2010,"31,587 SAR",135724,8.52,2WD,standard,Riyadh,7,1,Gray,individual,0
Honta,crossover,4,2006,"67,211 SAR",2013,"36,679 SAR",55404,21.47,2WD,standard,Riyadh,4,1,Black,individual,1
Huendae,sedan,6,2007,"68,555 SAR",2011,"38,222 SAR",41457,13.53,4WD,standard,Madinah,6,2,White,individual,0
Honta,sedan,6,2008,"58,272 SAR",2014,"30,211 SAR",234826,17.0,2WD,standard,Riyadh,10,1,Silver,individual,1
BeEmW,crossover,8,2001,"85,225 SAR",2003,"53,193 SAR",18842,4.97,2WD,standard,Riyadh,11,1,White,company,0
Fourd,suv,8,1995,"113,517 SAR",2000,"52,993 SAR",62251,4.3,4WD,standard,Dhahran,9,1,Black,individual,1
Shevy,sedan,6,1998,"93,695 SAR",2002,"47,264 SAR",45099,5.4,2WD,premium,Dhahran,12,1,White,individual,0
Shevy,suv,6,2006,"164,668 SAR",2011,"73,211 SAR",88683,5.96,2WD,premium,Madinah,9,3,White,individual,0
Masda,sedan,4,1995,"45,046 SAR",1997,"34,527 SAR",39757,13.83,2WD,standard,Riyadh,1,2,White,individual,0
Toyoda,crossover,4,1996,"66,164 SAR",2002,"32,527 SAR",297399,14.35,2WD,standard,Riyadh,9,1,White,individual,0
Fourd,crossover,4,2009,"99,855 SAR",2013,"50,245 SAR",151126,9.28,2WD,standard,Madinah,9,1,Silver,individual,1
Honta,suv,8,1996,"96,489 SAR",2001,"50,048 SAR",189123,6.55,2WD,premium,Riyadh,0,3,Black,individual,0
Huendae,crossover,8,1998,"68,837 SAR",2001,"42,933 SAR",40272,10.08,4WD,standard,Jeddah,6,2,White,individual,0
Shevy,suv,4,2005,"115,313 SAR",2012,"46,831 SAR",256728,5.0,2WD,standard,Madinah,4,1,Black,company,0
Toyoda,suv,4,1994,"79,493 SAR",1997,"54,301 SAR",51370,10.89,2WD,standard,Madinah,9,2,White,individual,0
Fourd,crossover,4,1997,"78,735 SAR",2000,"49,366 SAR",43153,4.75,2WD,standard,Dammam,3,1,White,company,0
Wolksvagon,sedan,8,2000,"59,681 SAR",2008,"21,619 SAR",88557,6.6,2WD,standard,Dhahran,3,2,Blue,individual,1
Fourd,suv,4,2000,"104,443 SAR",2007,"42,416 SAR",298370,4.87,2WD,standard,Riyadh,6,2,Gray,individual,0
Mercetes,sedan,4,1999,"95,569 SAR",2007,"25,739 SAR",73623,6.93,2WD,premium,Riyadh,8,3,White,individual,1
Fourd,sedan,4,2000,"69,628 SAR",2006,"29,691 SAR",296935,4.51,2WD,standard,Dhahran,10,2,Red,individual,1
JournalMotors,crossover,8,2006,"112,915 SAR",2008,"70,299 SAR",22431,4.26,4WD,standard,Makkah,8,4,Silver,individual,1
JournalMotors,crossover,4,1999,"81,916 SAR",2006,"38,910 SAR",116782,6.22,2WD,standard,Riyadh,3,2,Black,company,0
Masda,crossover,4,2003,"76,001 SAR",2005,"57,528 SAR",35076,16.15,4WD,standard,Riyadh,4,4,Gray,individual,1
JournalMotors,crossover,8,2005,"92,251 SAR",2010,"41,014 SAR",42513,3.2,2WD,standard,Madinah,6,2,White,individual,0
Masda,suv,6,1998,"71,705 SAR",2000,"54,961 SAR",39450,4.64,2WD,standard,Makkah,3,2,Black,company,0
Huendae,suv,8,2002,"77,616 SAR",2004,"59,492 SAR",18571,9.05,2WD,standard,Dammam,3,1,Black,individual,0
Wolksvagon,sedan,4,1994,"52,995 SAR",1998,"32,361 SAR",34997,14.02,2WD,standard,Riyadh,4,1,Silver,company,0
Wolksvagon,suv,4,2004,"96,902 SAR",2004,"72,211 SAR",1301,8.05,2WD,standard,Riyadh,4,3,White,individual,0
JournalMotors,sedan,4,2004,"90,442 SAR",2011,"40,811 SAR",270648,8.5,4WD,standard,Riyadh,2,3,Brown,individual,0
Huendae,suv,4,2002,"77,616 SAR",2004,"53,543 SAR",44319,11.71,2WD,standard,Makkah,5,2,Silver,individual,0
Honta,crossover,4,2008,"69,926 SAR",2010,"53,598 SAR",19289,14.5,2WD,standard,Makkah,1,1,Blue,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2006,"36,542 SAR",81182,5.25,2WD,standard,Dammam,7,3,Gray,individual,0
Fourd,sedan,4,2007,"95,978 SAR",2008,"69,296 SAR",47477,8.84,4WD,standard,Dammam,1,3,Blue,individual,0
JournalMotors,sedan,4,2001,"85,225 SAR",2006,"37,891 SAR",97267,4.5,4WD,standard,Makkah,9,3,White,individual,0
BeEmW,suv,8,1999,"102,395 SAR",2005,"43,773 SAR",116986,3.38,2WD,standard,Makkah,5,2,Silver,individual,0
Masda,crossover,4,2004,"64,601 SAR",2010,"33,492 SAR",240505,16.67,2WD,standard,Jeddah,12,3,White,individual,1
Shevy,suv,4,2003,"110,836 SAR",2008,"57,490 SAR",106623,6.22,2WD,standard,Dammam,3,2,Gray,individual,1
Huendae,sedan,4,2007,"95,978 SAR",2013,"58,198 SAR",117061,21.97,4WD,premium,Madinah,0,2,Blue,individual,1
Masda,crossover,8,1998,"96,372 SAR",2000,"69,806 SAR",13479,12.0,4WD,premium,Madinah,5,2,Black,individual,1
Nesshan,sedan,8,1995,"45,046 SAR",2000,"23,242 SAR",111758,9.6,2WD,standard,Riyadh,5,3,White,company,1
JournalMotors,sedan,6,2005,"92,251 SAR",2011,"41,628 SAR",230704,4.26,4WD,standard,Dhahran,2,2,Blue,individual,0
Shevy,suv,8,2003,"133,003 SAR",2005,"83,013 SAR",38413,3.15,4WD,standard,Jeddah,4,1,Gray,individual,0
Geep,suv,6,2005,"138,376 SAR",2012,"62,113 SAR",55634,7.04,4WD,standard,Madinah,5,2,Gray,individual,1
Shevy,crossover,6,2001,"85,225 SAR",2005,"40,842 SAR",198924,8.28,2WD,standard,Dammam,8,3,Red,individual,0
Shevy,suv,4,2001,"106,532 SAR",2001,"65,581 SAR",974,3.63,2WD,standard,Madinah,6,3,Silver,individual,0
Huendae,suv,4,2003,"79,168 SAR",2011,"24,688 SAR",173016,15.4,2WD,standard,Jeddah,5,1,Gray,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2012,"36,515 SAR",158782,6.78,2WD,standard,Dhahran,1,3,Silver,company,0
Toyoda,suv,4,2005,"98,840 SAR",2008,"67,348 SAR",129566,10.95,2WD,standard,Riyadh,8,1,Brown,individual,1
Toyoda,suv,4,2001,"127,838 SAR",2005,"77,869 SAR",144137,7.47,2WD,premium,Makkah,5,2,Gray,individual,1
Toyoda,sedan,4,2007,"68,555 SAR",2015,"22,468 SAR",263838,14.65,2WD,standard,Riyadh,3,1,White,individual,0
Huendae,sedan,4,1995,"63,065 SAR",1997,"43,505 SAR",33604,13.02,2WD,premium,Jeddah,4,1,Gray,individual,0
Toyoda,sedan,4,2004,"77,522 SAR",2008,"52,072 SAR",88213,18.52,4WD,standard,Dammam,7,3,Silver,individual,0
Fourd,crossover,4,2001,"102,271 SAR",2004,"57,711 SAR",61477,6.8,4WD,standard,Dhahran,4,3,Silver,individual,0
Shevy,sedan,4,1997,"65,612 SAR",2000,"38,876 SAR",62032,10.37,2WD,standard,Dammam,6,2,Black,individual,1
Shevy,sedan,4,1998,"112,434 SAR",2005,"53,406 SAR",130868,7.31,4WD,premium,Jeddah,0,2,White,individual,0
Honta,suv,4,1994,"66,244 SAR",1996,"45,825 SAR",91627,11.34,2WD,standard,Makkah,1,4,Red,individual,0
Toyoda,crossover,4,2002,"74,511 SAR",2005,"50,898 SAR",30077,14.51,2WD,standard,Jeddah,7,1,White,company,0
Toyoda,sedan,8,1994,"52,995 SAR",1997,"34,390 SAR",121979,10.59,2WD,standard,Dammam,5,3,Silver,individual,0
Mercetes,suv,8,2005,"138,376 SAR",2010,"61,521 SAR",106471,4.62,4WD,standard,Jeddah,13,2,Blue,individual,0
Wolksvagon,sedan,4,1994,"74,194 SAR",1998,"52,329 SAR",38255,16.04,2WD,premium,Makkah,9,1,White,individual,1
Masda,sedan,4,1998,"47,803 SAR",2002,"32,575 SAR",95351,20.59,2WD,standard,Dammam,3,3,White,company,0
Masda,suv,6,1999,"102,395 SAR",2006,"48,260 SAR",255675,5.5,2WD,premium,Dhahran,5,2,Black,individual,1
Shevy,suv,4,1997,"118,103 SAR",2000,"63,313 SAR",140133,6.36,4WD,standard,Jeddah,6,1,Red,individual,0
Toyoda,crossover,4,2003,"76,001 SAR",2010,"43,263 SAR",53774,15.63,2WD,standard,Madinah,13,1,Blue,individual,0
Huendae,suv,4,2005,"82,367 SAR",2009,"50,516 SAR",76819,16.63,2WD,standard,Riyadh,8,2,Blue,individual,0
Huendae,crossover,4,2001,"102,271 SAR",2009,"35,436 SAR",130089,16.26,4WD,premium,Jeddah,3,2,Gray,individual,0
Shevy,suv,4,2008,"171,320 SAR",2011,"91,842 SAR",33822,5.48,2WD,premium,Jeddah,7,4,Black,individual,0
Toyoda,sedan,8,2008,"83,912 SAR",2012,"51,240 SAR",79652,9.78,4WD,standard,Dhahran,9,2,Red,company,0
Shevy,crossover,4,1997,"94,482 SAR",1999,"65,523 SAR",41481,5.5,4WD,standard,Makkah,2,2,Black,individual,0
Huendae,suv,4,1998,"71,705 SAR",2002,"39,979 SAR",74664,13.0,2WD,standard,Makkah,8,1,Gray,company,0
Shevy,suv,4,2006,"117,620 SAR",2012,"50,282 SAR",66138,6.66,2WD,standard,Dammam,6,1,Black,individual,0
JournalMotors,suv,4,2008,"146,846 SAR",2015,"65,915 SAR",70837,3.92,4WD,standard,Dhahran,4,1,Blue,company,1
Huendae,crossover,6,2008,"83,912 SAR",2014,"39,648 SAR",50878,14.39,4WD,standard,Dammam,5,1,Blue,individual,0
Masda,sedan,4,2004,"53,834 SAR",2012,"17,720 SAR",312648,20.48,2WD,standard,Dhahran,2,1,Silver,individual,0
Toyoda,crossover,4,2005,"94,886 SAR",2011,"49,103 SAR",112496,11.0,4WD,standard,Makkah,12,1,White,individual,0
Fourd,sedan,4,2007,"134,369 SAR",2011,"64,393 SAR",149822,8.31,4WD,premium,Dammam,13,2,Black,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2011,"33,119 SAR",220190,7.1,2WD,standard,Riyadh,4,2,White,individual,0
JournalMotors,crossover,6,2001,"143,179 SAR",2004,"80,795 SAR",61689,6.29,4WD,premium,Riyadh,7,3,Red,individual,0
Fourd,suv,4,1998,"120,465 SAR",2001,"71,377 SAR",54993,6.63,4WD,standard,Makkah,7,2,Brown,individual,1
JournalMotors,sedan,4,2001,"85,225 SAR",2006,"39,996 SAR",224738,4.73,4WD,standard,Riyadh,3,3,White,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2008,"41,556 SAR",200064,15.56,2WD,standard,Dammam,2,2,Silver,individual,1
Fourd,suv,6,2003,"110,836 SAR",2006,"59,417 SAR",140572,3.4,2WD,standard,Dhahran,9,2,Gray,company,0
Fourd,sedan,4,1998,"112,434 SAR",2003,"49,863 SAR",228315,9.69,4WD,premium,Dammam,4,1,Blue,individual,1
Toyoda,suv,4,2004,"135,663 SAR",2007,"97,304 SAR",33014,12.41,2WD,premium,Riyadh,4,2,Black,individual,1
Honta,sedan,4,1999,"68,263 SAR",2008,"21,287 SAR",177874,20.74,2WD,premium,Jeddah,10,1,White,individual,0
Fourd,sedan,4,2003,"103,447 SAR",2007,"52,053 SAR",194478,7.35,2WD,premium,Madinah,10,1,White,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2005,"43,812 SAR",75890,4.76,2WD,standard,Madinah,6,3,Gray,individual,0
Fourd,suv,8,2002,"108,662 SAR",2005,"68,131 SAR",39736,1.65,2WD,standard,Makkah,2,2,Gray,individual,0
JournalMotors,sedan,6,2006,"109,778 SAR",2010,"55,239 SAR",164824,4.13,2WD,premium,Madinah,6,1,Gray,individual,1
Honta,sedan,6,1999,"58,511 SAR",2004,"28,752 SAR",79840,12.97,4WD,standard,Dammam,8,1,Gray,company,0
Honta,suv,6,2005,"82,367 SAR",2011,"45,404 SAR",115640,10.48,2WD,standard,Riyadh,2,1,Silver,individual,1
Geep,sedan,4,2002,"72,441 SAR",2009,"30,968 SAR",135499,8.38,2WD,standard,Riyadh,8,1,White,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2010,"32,052 SAR",259178,12.28,2WD,standard,Makkah,3,2,Red,individual,1
Fourd,sedan,6,1997,"91,858 SAR",2002,"47,646 SAR",115594,3.52,2WD,premium,Riyadh,1,2,Blue,individual,1
Shevy,sedan,4,2002,"72,441 SAR",2006,"36,542 SAR",32608,10.75,2WD,standard,Makkah,5,1,White,individual,0
JournalMotors,sedan,4,2006,"78,413 SAR",2010,"43,950 SAR",33994,3.96,2WD,standard,Makkah,3,3,White,individual,0
Fourd,suv,8,1996,"96,489 SAR",2001,"42,899 SAR",91475,2.82,2WD,standard,Makkah,7,3,Black,individual,0
Huendae,suv,8,1991,"62,424 SAR",1997,"28,020 SAR",263419,8.71,2WD,standard,Madinah,6,3,Gray,individual,0
Toyoda,sedan,8,2006,"80,653 SAR",2013,"39,442 SAR",359496,7.52,4WD,standard,Dammam,7,2,Gray,individual,1
Nesshan,sedan,6,2002,"51,744 SAR",2008,"26,826 SAR",235898,16.24,2WD,standard,Riyadh,4,3,White,company,1
Wolksvagon,crossover,4,2005,"94,886 SAR",2011,"54,423 SAR",261503,10.68,4WD,standard,Jeddah,2,1,White,company,1
Huendae,sedan,4,2004,"53,834 SAR",2011,"27,980 SAR",356710,25.41,2WD,standard,Makkah,3,2,Black,individual,0
JournalMotors,suv,4,2006,"141,144 SAR",2014,"40,125 SAR",320697,4.93,4WD,standard,Riyadh,0,1,Gray,individual,1
Shevy,suv,4,2004,"189,928 SAR",2009,"84,441 SAR",84058,4.8,4WD,premium,Dhahran,11,2,Black,individual,0
Nesshan,crossover,4,2002,"62,093 SAR",2008,"30,659 SAR",215195,19.79,2WD,standard,Dhahran,7,3,Gray,individual,0
Toyoda,suv,8,2002,"111,767 SAR",2010,"34,703 SAR",101199,6.3,4WD,standard,Dhahran,4,3,Black,individual,0
Masda,crossover,6,2002,"62,093 SAR",2009,"29,338 SAR",70447,6.8,2WD,standard,Riyadh,8,3,Silver,individual,0
Shevy,crossover,4,2003,"106,402 SAR",2010,"48,013 SAR",317980,9.11,4WD,standard,Makkah,3,2,Blue,company,0
Fourd,crossover,4,2000,"83,554 SAR",2002,"54,757 SAR",37440,4.96,2WD,standard,Riyadh,13,1,Black,individual,1
Nesshan,sedan,8,2007,"68,555 SAR",2010,"54,872 SAR",68277,15.46,4WD,standard,Madinah,2,2,Blue,individual,1
Shevy,crossover,4,2008,"97,897 SAR",2014,"41,850 SAR",142110,5.17,2WD,standard,Riyadh,5,1,Silver,individual,0
Huendae,sedan,6,2000,"69,628 SAR",2005,"34,215 SAR",42014,10.57,2WD,premium,Madinah,8,2,Blue,company,0
JournalMotors,suv,4,1993,"127,294 SAR",1998,"62,883 SAR",100758,5.6,2WD,premium,Riyadh,3,2,Black,individual,0
Shevy,sedan,4,2000,"83,554 SAR",2004,"46,832 SAR",40540,8.75,4WD,standard,Makkah,2,2,Gray,company,0
Toyoda,suv,4,2005,"118,608 SAR",2008,"81,021 SAR",33033,12.0,4WD,standard,Dhahran,9,2,Silver,individual,0
Honta,sedan,4,1997,"46,866 SAR",2003,"24,358 SAR",117403,19.06,2WD,standard,Jeddah,8,2,Silver,individual,0
Honta,suv,8,2001,"76,094 SAR",2009,"22,651 SAR",156313,9.78,2WD,standard,Dammam,9,2,Gray,individual,1
JournalMotors,suv,4,2004,"135,663 SAR",2009,"60,315 SAR",41054,4.4,4WD,standard,Riyadh,9,2,Black,company,0
Shevy,suv,8,2004,"113,052 SAR",2012,"28,997 SAR",57089,4.39,2WD,standard,Dammam,4,2,Brown,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2005,"30,956 SAR",108780,8.72,2WD,standard,Makkah,4,1,Red,individual,0
Fourd,crossover,4,1999,"81,916 SAR",2006,"34,931 SAR",273413,3.99,2WD,standard,Makkah,10,2,Silver,company,1
JournalMotors,sedan,8,2001,"71,021 SAR",2007,"27,325 SAR",317319,6.65,2WD,standard,Madinah,6,1,Gray,individual,0
Toyoda,crossover,4,2007,"82,266 SAR",2012,"48,703 SAR",93479,15.48,2WD,standard,Madinah,7,2,White,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2011,"31,142 SAR",286771,6.7,2WD,standard,Jeddah,10,4,Blue,individual,1
Masda,sedan,8,2000,"49,734 SAR",2006,"27,415 SAR",134010,9.07,2WD,standard,Makkah,3,1,White,individual,1
Wolksvagon,suv,4,2007,"102,833 SAR",2012,"58,419 SAR",100322,11.47,2WD,standard,Jeddah,1,4,Brown,individual,0
JournalMotors,suv,4,2003,"186,204 SAR",2007,"93,930 SAR",69263,5.7,4WD,premium,Madinah,12,2,Red,individual,0
Toyoda,suv,6,1998,"103,255 SAR",2003,"61,746 SAR",47280,7.73,4WD,standard,Riyadh,1,2,Black,individual,0
Honta,sedan,4,2003,"73,890 SAR",2009,"40,324 SAR",65894,18.38,2WD,premium,Dammam,13,1,Blue,individual,1
JournalMotors,suv,6,2006,"141,144 SAR",2012,"63,356 SAR",80203,4.14,4WD,standard,Dhahran,8,1,White,individual,1
Huendae,suv,4,2000,"74,602 SAR",2008,"20,092 SAR",319664,11.11,2WD,standard,Riyadh,6,1,White,company,0
Nesshan,suv,4,2006,"117,620 SAR",2012,"52,796 SAR",135450,13.68,2WD,premium,Jeddah,5,4,White,individual,0
Huendae,sedan,4,2000,"59,681 SAR",2004,"38,636 SAR",188755,19.83,4WD,standard,Jeddah,1,3,Black,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",2002,"31,386 SAR",103429,15.72,2WD,standard,Dammam,5,2,Black,company,0
Toyoda,sedan,4,1997,"67,487 SAR",2003,"38,320 SAR",267326,16.87,4WD,standard,Makkah,9,3,Black,company,1
Mercetes,suv,8,1995,"94,597 SAR",1998,"53,381 SAR",60049,3.16,2WD,standard,Dammam,8,1,Brown,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"60,740 SAR",77001,6.89,2WD,standard,Dammam,3,3,Black,individual,0
Wolksvagon,suv,4,2000,"89,522 SAR",2004,"57,399 SAR",47319,6.34,2WD,standard,Dammam,4,1,Black,individual,1
Toyoda,suv,4,2007,"123,400 SAR",2014,"70,777 SAR",262934,13.81,4WD,standard,Jeddah,3,2,Black,individual,1
JournalMotors,suv,4,2002,"108,662 SAR",2010,"29,265 SAR",177941,5.17,2WD,standard,Makkah,12,2,Silver,individual,1
Fourd,suv,4,1999,"102,395 SAR",2003,"57,392 SAR",27318,4.36,2WD,standard,Dhahran,3,2,Red,company,0
Toyoda,sedan,4,2005,"79,072 SAR",2007,"73,019 SAR",37731,17.07,4WD,standard,Dammam,2,1,White,individual,0
Shevy,sedan,8,1996,"108,068 SAR",1999,"57,933 SAR",49240,5.0,4WD,premium,Dhahran,9,4,Silver,individual,0
Honta,crossover,4,2006,"80,653 SAR",2010,"49,464 SAR",75239,19.05,4WD,standard,Madinah,8,1,Blue,individual,0
Huendae,sedan,6,2007,"57,129 SAR",2009,"45,519 SAR",40694,19.46,2WD,standard,Riyadh,14,2,White,individual,1
Toyoda,suv,4,2002,"111,767 SAR",2009,"57,839 SAR",115952,11.84,4WD,standard,Riyadh,12,2,Silver,individual,0
Mercetes,suv,6,2007,"167,961 SAR",2014,"71,803 SAR",141646,5.27,2WD,premium,Riyadh,8,1,Gray,individual,0
Shevy,sedan,4,2003,"73,890 SAR",2008,"36,501 SAR",49905,8.94,2WD,standard,Makkah,3,2,Black,individual,0
JournalMotors,suv,4,1998,"140,542 SAR",1999,"100,937 SAR",10089,5.88,2WD,premium,Dammam,4,2,Black,company,1
Fourd,sedan,4,1997,"65,612 SAR",2001,"31,443 SAR",152573,6.71,2WD,standard,Madinah,4,2,Gray,individual,0
BeEmW,suv,4,2004,"158,274 SAR",2011,"67,662 SAR",163109,6.25,2WD,premium,Dammam,4,2,Black,individual,0
Fourd,crossover,6,1996,"77,191 SAR",1999,"43,558 SAR",58184,4.69,2WD,standard,Madinah,5,3,White,individual,0
Toyoda,sedan,4,2006,"112,915 SAR",2013,"67,490 SAR",136264,15.89,4WD,premium,Jeddah,7,1,White,company,1
JournalMotors,sedan,4,2004,"75,368 SAR",2012,"21,479 SAR",99678,11.75,2WD,standard,Madinah,3,1,Black,company,0
JournalMotors,crossover,4,2000,"140,371 SAR",2004,"70,633 SAR",42192,5.5,4WD,premium,Dammam,8,4,Brown,individual,1
Huendae,sedan,4,2000,"59,681 SAR",2005,"35,844 SAR",38952,22.33,4WD,standard,Makkah,3,3,White,individual,0
Geep,crossover,4,2005,"92,251 SAR",2009,"46,536 SAR",32251,4.87,2WD,standard,Riyadh,6,3,White,individual,0
Nesshan,sedan,4,2006,"56,009 SAR",2010,"36,068 SAR",82378,22.5,2WD,standard,Madinah,6,2,Red,individual,1
JournalMotors,sedan,6,1991,"81,567 SAR",1997,"34,869 SAR",122960,5.76,2WD,premium,Dhahran,5,3,Silver,individual,0
Fourd,suv,4,2003,"133,003 SAR",2010,"54,015 SAR",296562,3.48,4WD,standard,Riyadh,6,2,Red,individual,0
Toyoda,suv,4,1999,"87,767 SAR",2006,"43,148 SAR",263326,10.03,2WD,standard,Makkah,8,3,White,individual,0
Masda,crossover,6,1992,"50,937 SAR",2000,"16,045 SAR",146926,10.91,2WD,standard,Dammam,1,1,Gray,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2008,"36,385 SAR",352208,16.32,2WD,standard,Riyadh,0,3,Red,individual,1
JournalMotors,sedan,4,2004,"90,442 SAR",2010,"38,567 SAR",117245,7.54,4WD,standard,Makkah,4,4,Silver,individual,1
Toyoda,crossover,6,1998,"68,837 SAR",2002,"44,137 SAR",37536,11.65,2WD,standard,Makkah,5,2,Gray,individual,1
JournalMotors,suv,8,1998,"120,465 SAR",2007,"30,899 SAR",110926,4.17,4WD,standard,Jeddah,13,2,Gray,individual,0
Geep,suv,4,2005,"115,313 SAR",2013,"29,503 SAR",391873,8.57,2WD,standard,Madinah,14,2,White,individual,1
Masda,suv,6,1995,"67,569 SAR",1999,"37,673 SAR",69551,8.69,2WD,standard,Madinah,12,1,Blue,individual,0
Honta,crossover,4,1990,"82,252 SAR",1990,"68,400 SAR",641,16.85,4WD,premium,Jeddah,1,1,Silver,company,0
JournalMotors,suv,8,2004,"158,274 SAR",2012,"42,627 SAR",173992,4.13,2WD,premium,Dammam,6,2,Red,company,1
BeEmW,suv,8,1997,"98,419 SAR",2002,"43,757 SAR",42979,3.57,2WD,standard,Jeddah,7,2,Silver,individual,0
BeEmW,suv,6,2007,"167,961 SAR",2013,"71,803 SAR",138187,2.91,2WD,premium,Jeddah,11,3,Red,individual,0
Wolksvagon,suv,4,2002,"111,767 SAR",2006,"68,250 SAR",87590,6.62,4WD,standard,Makkah,8,1,Black,individual,0
Fourd,suv,4,1997,"98,419 SAR",1999,"64,499 SAR",38077,7.72,2WD,standard,Makkah,4,3,Black,individual,1
Geep,suv,4,1999,"102,395 SAR",2005,"41,585 SAR",119254,3.65,2WD,standard,Madinah,12,4,Black,company,0
Honta,suv,4,2004,"135,663 SAR",2010,"60,895 SAR",224059,10.16,4WD,premium,Dammam,11,2,Blue,company,0
BeEmW,suv,4,1999,"172,024 SAR",2005,"69,863 SAR",138704,7.76,4WD,premium,Madinah,4,4,Red,individual,0
Shevy,crossover,4,2007,"95,978 SAR",2013,"43,310 SAR",221570,6.52,2WD,standard,Makkah,2,2,White,individual,0
JournalMotors,suv,6,2006,"197,602 SAR",2012,"84,474 SAR",127444,4.04,4WD,premium,Dammam,9,2,Black,company,0
Fourd,suv,4,2005,"138,376 SAR",2008,"86,761 SAR",31202,3.97,4WD,standard,Dammam,0,3,Gray,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2009,"57,006 SAR",44919,3.8,2WD,premium,Dammam,13,2,White,individual,1
Masda,crossover,4,2002,"74,511 SAR",2009,"33,446 SAR",259228,8.39,4WD,standard,Jeddah,4,3,Silver,individual,0
Masda,sedan,6,2006,"56,009 SAR",2010,"28,105 SAR",207631,12.62,2WD,standard,Jeddah,10,3,Blue,company,0
Fourd,sedan,4,2002,"101,418 SAR",2008,"45,764 SAR",185731,8.14,2WD,premium,Madinah,2,2,Black,individual,0
Masda,suv,4,1999,"73,139 SAR",2003,"40,676 SAR",80624,11.66,2WD,standard,Jeddah,4,4,Gray,individual,1
Nesshan,sedan,4,1996,"45,947 SAR",2002,"23,880 SAR",99636,26.72,2WD,standard,Dammam,12,3,Black,individual,0
JournalMotors,suv,4,1999,"102,395 SAR",2005,"43,664 SAR",242333,6.34,2WD,standard,Makkah,4,2,Black,individual,1
Masda,suv,6,2008,"87,408 SAR",2017,"26,019 SAR",179433,6.57,2WD,standard,Jeddah,7,3,White,individual,1
Shevy,suv,8,2001,"106,532 SAR",2002,"69,224 SAR",38836,3.29,2WD,standard,Dhahran,5,2,Gray,individual,0
Toyoda,sedan,4,2001,"102,271 SAR",2004,"80,689 SAR",39894,15.81,4WD,premium,Jeddah,13,1,Gray,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2009,"31,587 SAR",54377,7.34,2WD,standard,Madinah,7,1,Red,individual,0
Huendae,suv,6,2005,"98,840 SAR",2012,"44,366 SAR",317817,11.42,4WD,standard,Riyadh,8,2,Brown,individual,0
Shevy,suv,6,1991,"87,393 SAR",1994,"49,315 SAR",36197,6.56,2WD,standard,Makkah,6,2,Gray,company,0
Fourd,sedan,4,2000,"69,628 SAR",2002,"45,872 SAR",90490,8.22,2WD,standard,Makkah,3,1,White,individual,0
Fourd,sedan,8,2007,"95,978 SAR",2016,"25,849 SAR",100578,5.4,4WD,standard,Dammam,6,2,Black,individual,1
